venda_id,lead_id,data_venda,categoria_produto,segmento,cidade,valor_venda,forma_pagamento
1075,3338,2024-04-02,Utilidades Domésticas,Consumidor Final (B2C),Dourados,223.02,Cartão à vista
1076,3339,2024-06-23,Móveis,Consumidor Final (B2C),Ponta Porã,401.33,PIX
1077,3342,2024-01-16,Eletrônicos,Consumidor Final (B2C),Campo Grande,412.05,Cartão parcelado
1078,3343,2025-02-03,Casa e Decoração,Consumidor Final (B2C),Três Lagoas,292.65,Cartão à vista
1079,3344,2025-04-03,Móveis,Consumidor Final (B2C),Três Lagoas,345.21,Contrato Recorrente (B2B)
1080,3349,2024-10-29,Brinquedos,Conta Corporativa (B2B),Campo Grande,13426.21,Cartão à vista
1081,3352,2024-08-31,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,286.41,Cartão à vista
1082,3353,2024-06-22,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,315.34,PIX
1083,3359,2024-04-23,Ferramentas,Consumidor Final (B2C),Campo Grande,298.54,Cartão parcelado
1084,3360,2024-11-12,Casa e Decoração,Consumidor Final (B2C),Ponta Porã,380.98,Cartão parcelado
1085,3361,2024-11-02,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,379.92,PIX
1086,3364,2024-11-16,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,418.69,Cartão à vista
1087,3366,2024-12-15,Eletrônicos,Consumidor Final (B2C),Três Lagoas,238.53,Cartão à vista
1088,3370,2025-08-30,Ferramentas,Consumidor Final (B2C),Campo Grande,234.47,Cartão à vista
1089,3372,2025-06-28,Utilidades Domésticas,Consumidor Final (B2C),Corumbá,310.52,Cartão à vista
1090,3374,2024-04-21,Ferramentas,Consumidor Final (B2C),Ponta Porã,307.75,Boleto (B2B)
1091,3375,2025-08-02,Eletrônicos,Consumidor Final (B2C),Campo Grande,323.57,Boleto (B2B)
1092,3376,2024-11-03,Ferramentas,Consumidor Final (B2C),Três Lagoas,376.25,Cartão parcelado
1093,3377,2025-08-09,Eletrônicos,Consumidor Final (B2C),Corumbá,245.05,Cartão à vista
1094,3379,2024-08-28,Ferramentas,Consumidor Final (B2C),Dourados,379.73,Cartão à vista
1095,3383,2024-12-04,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,306.07,Cartão parcelado
1096,3385,2025-05-05,Casa e Decoração,Consumidor Final (B2C),Campo Grande,241.59,PIX
1097,3386,2025-12-07,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,265.86,Boleto (B2B)
1098,3388,2025-11-15,Ferramentas,Consumidor Final (B2C),Dourados,290.38,Cartão à vista
1099,3389,2024-03-04,Beleza e Higiene,Consumidor Final (B2C),Três Lagoas,282.8,Cartão à vista
1100,3390,2024-11-15,Móveis,Consumidor Final (B2C),Três Lagoas,397.74,Cartão à vista
1101,3391,2025-07-31,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,164.34,PIX
1102,3393,2025-10-05,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,427.92,Cartão parcelado
1103,3394,2024-03-27,Utilidades Domésticas,Consumidor Final (B2C),Ponta Porã,216.55,Cartão parcelado
1104,3396,2025-04-18,Papelaria e Escritório,Conta Corporativa (B2B),Três Lagoas,6166.05,Contrato Recorrente (B2B)
1105,3398,2025-03-07,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,329.72,Boleto (B2B)
1106,3401,2024-06-30,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,313.76,Cartão parcelado
1107,3402,2024-12-31,Casa e Decoração,Conta Corporativa (B2B),Campo Grande,8873.68,Cartão à vista
1108,3410,2025-10-01,Ferramentas,Consumidor Final (B2C),Corumbá,411.53,Cartão à vista
1109,3417,2024-07-24,Brinquedos,Consumidor Final (B2C),Campo Grande,275.56,Cartão à vista
1110,3419,2024-11-17,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,483.68,PIX
1111,3421,2025-11-09,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,320.32,Cartão parcelado
1112,3423,2024-11-07,Moda e Vestuário,Consumidor Final (B2C),Ponta Porã,393.67,Cartão parcelado
1113,3430,2025-07-29,Utilidades Domésticas,Conta Corporativa (B2B),Campo Grande,10480.01,Cartão à vista
1114,3434,2025-12-31,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,188.29,PIX
1115,3438,2024-09-18,Ferramentas,Conta Corporativa (B2B),Campo Grande,7744.58,Cartão parcelado
1116,3440,2024-08-14,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,214.08,Cartão à vista
1117,3443,2024-03-03,Brinquedos,Consumidor Final (B2C),Campo Grande,344.7,PIX
1118,3451,2025-03-01,Casa e Decoração,Consumidor Final (B2C),Dourados,356.24,Contrato Recorrente (B2B)
1119,3455,2025-10-24,Moda e Vestuário,Consumidor Final (B2C),Dourados,302.18,Cartão parcelado
1120,3456,2025-08-10,Eletrônicos,Consumidor Final (B2C),Campo Grande,345.8,Cartão à vista
1121,3457,2025-08-29,Eletrônicos,Consumidor Final (B2C),Campo Grande,426.07,Cartão à vista
1122,3458,2024-04-23,Papelaria e Escritório,Consumidor Final (B2C),Ponta Porã,297.38,Cartão à vista
1123,3459,2024-07-16,Beleza e Higiene,Consumidor Final (B2C),Dourados,321.63,PIX
1124,3461,2025-07-20,Alimentos e Bebidas,Conta Corporativa (B2B),Campo Grande,8833.92,PIX
1125,3462,2025-08-19,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,203.93,Cartão parcelado
1126,3465,2025-01-30,Ferramentas,Consumidor Final (B2C),Dourados,307.49,PIX
1127,3466,2024-08-09,Móveis,Consumidor Final (B2C),Ponta Porã,361.51,Contrato Recorrente (B2B)
1128,3467,2025-07-03,Casa e Decoração,Consumidor Final (B2C),Campo Grande,166.99,Cartão parcelado
1129,3475,2024-12-16,Móveis,Consumidor Final (B2C),Campo Grande,440.82,PIX
1130,3477,2025-12-11,Ferramentas,Consumidor Final (B2C),Dourados,254.99,Cartão parcelado
1131,3482,2025-10-16,Móveis,Consumidor Final (B2C),Campo Grande,458.88,Cartão parcelado
1132,3485,2025-12-28,Utilidades Domésticas,Consumidor Final (B2C),Ponta Porã,359.52,Boleto (B2B)
1133,3488,2024-07-18,Casa e Decoração,Consumidor Final (B2C),Corumbá,417.85,Cartão parcelado
1134,3490,2024-11-09,Alimentos e Bebidas,Consumidor Final (B2C),Ponta Porã,310.15,Cartão à vista
1135,3499,2024-10-19,Utilidades Domésticas,Consumidor Final (B2C),Dourados,513.8,Cartão parcelado
1136,3504,2025-01-15,Alimentos e Bebidas,Consumidor Final (B2C),Ponta Porã,343.33,PIX
1137,3515,2025-01-26,Casa e Decoração,Consumidor Final (B2C),Corumbá,359.24,Contrato Recorrente (B2B)
1138,3516,2024-08-14,Papelaria e Escritório,Consumidor Final (B2C),Ponta Porã,404.51,PIX
1139,3519,2025-11-22,Beleza e Higiene,Conta Corporativa (B2B),Dourados,10206.7,Cartão parcelado
1140,3522,2025-03-22,Ferramentas,Consumidor Final (B2C),Dourados,405.39,Cartão à vista
1141,3523,2024-07-16,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,269.5,Cartão parcelado
1142,3525,2024-05-25,Casa e Decoração,Consumidor Final (B2C),Corumbá,311.72,Cartão parcelado
1143,3530,2024-08-24,Utilidades Domésticas,Conta Corporativa (B2B),Dourados,9622.4,Cartão à vista
1144,3534,2025-02-04,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,357.3,Cartão à vista
1145,3547,2024-10-16,Alimentos e Bebidas,Consumidor Final (B2C),Ponta Porã,399.72,PIX
1146,3550,2024-02-25,Brinquedos,Consumidor Final (B2C),Ponta Porã,464.81,PIX
1147,3556,2024-03-07,Beleza e Higiene,Consumidor Final (B2C),Três Lagoas,331.77,PIX
1148,3560,2024-03-11,Beleza e Higiene,Consumidor Final (B2C),Dourados,309.52,Contrato Recorrente (B2B)
1149,3561,2025-10-18,Móveis,Conta Corporativa (B2B),Campo Grande,1374.66,Cartão parcelado
1150,3562,2025-06-18,Eletrônicos,Consumidor Final (B2C),Dourados,241.04,Cartão à vista
1151,3565,2025-03-07,Ferramentas,Conta Corporativa (B2B),Dourados,8975.49,PIX
1152,3574,2025-04-25,Beleza e Higiene,Consumidor Final (B2C),Dourados,291.05,Cartão parcelado
1153,3578,2025-01-14,Beleza e Higiene,Consumidor Final (B2C),Três Lagoas,370.59,Cartão à vista
1154,3587,2024-05-11,Beleza e Higiene,Consumidor Final (B2C),Dourados,205.93,Cartão parcelado
1155,3588,2024-01-17,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,204.42,Cartão à vista
1156,3591,2024-10-01,Papelaria e Escritório,Consumidor Final (B2C),Dourados,387.77,Cartão parcelado
1157,3597,2025-06-21,Casa e Decoração,Consumidor Final (B2C),Campo Grande,280.48,PIX
1158,3603,2025-06-06,Eletrônicos,Consumidor Final (B2C),Campo Grande,192.79,Contrato Recorrente (B2B)
1159,3605,2025-02-09,Alimentos e Bebidas,Conta Corporativa (B2B),Campo Grande,10520.09,PIX
1160,3607,2025-11-27,Moda e Vestuário,Consumidor Final (B2C),Dourados,486.19,Cartão à vista
1161,3613,2024-08-27,Brinquedos,Consumidor Final (B2C),Campo Grande,242.82,Cartão à vista
1162,3616,2025-06-22,Brinquedos,Consumidor Final (B2C),Três Lagoas,289.01,Cartão parcelado
1163,3620,2025-04-07,Beleza e Higiene,Consumidor Final (B2C),Ponta Porã,385.78,Cartão à vista
1164,3621,2025-06-02,Ferramentas,Consumidor Final (B2C),Campo Grande,331.98,Cartão parcelado
1165,3624,2025-01-04,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,274.09,PIX
1166,3630,2024-03-28,Alimentos e Bebidas,Conta Corporativa (B2B),Campo Grande,10906.6,Cartão parcelado
1167,3633,2025-03-01,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,312.79,Boleto (B2B)
1168,3634,2025-07-18,Alimentos e Bebidas,Consumidor Final (B2C),Três Lagoas,399.01,Cartão parcelado
1169,3635,2025-11-13,Utilidades Domésticas,Consumidor Final (B2C),Três Lagoas,319.34,Cartão parcelado
1170,3638,2024-01-29,Móveis,Consumidor Final (B2C),Dourados,169.56,Cartão parcelado
1171,3639,2024-04-12,Papelaria e Escritório,Conta Corporativa (B2B),Três Lagoas,3613.29,PIX
1172,3641,2025-07-27,Beleza e Higiene,Consumidor Final (B2C),Ponta Porã,272.16,Boleto (B2B)
1173,3649,2025-06-22,Móveis,Conta Corporativa (B2B),Dourados,8137.67,Contrato Recorrente (B2B)
1174,3655,2025-01-10,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,232.38,Contrato Recorrente (B2B)
1175,3661,2025-07-25,Móveis,Consumidor Final (B2C),Campo Grande,459.19,Contrato Recorrente (B2B)
1176,3664,2024-12-07,Casa e Decoração,Conta Corporativa (B2B),Ponta Porã,7916.6,PIX
1177,3667,2024-10-18,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,238.21,Cartão parcelado
1178,3671,2025-11-09,Moda e Vestuário,Consumidor Final (B2C),Três Lagoas,240.74,Cartão à vista
1179,3675,2024-08-13,Ferramentas,Consumidor Final (B2C),Campo Grande,314.57,PIX
1180,3682,2025-06-08,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,399.87,PIX
1181,3684,2024-07-25,Eletrônicos,Consumidor Final (B2C),Campo Grande,235.34,PIX
1182,3688,2024-10-19,Brinquedos,Conta Corporativa (B2B),Ponta Porã,5372.18,Cartão parcelado
1183,3691,2024-04-09,Moda e Vestuário,Conta Corporativa (B2B),Ponta Porã,1642.53,Boleto (B2B)
1184,3692,2025-12-17,Brinquedos,Conta Corporativa (B2B),Corumbá,9364.56,PIX
1185,3698,2024-12-12,Brinquedos,Consumidor Final (B2C),Ponta Porã,365.41,Cartão à vista
1186,3701,2024-06-21,Casa e Decoração,Conta Corporativa (B2B),Três Lagoas,7879.21,Cartão à vista
1187,3703,2024-06-28,Beleza e Higiene,Conta Corporativa (B2B),Corumbá,8966.34,PIX
1188,3704,2025-12-31,Móveis,Consumidor Final (B2C),Ponta Porã,210.69,Cartão parcelado
1189,3707,2025-05-18,Brinquedos,Consumidor Final (B2C),Três Lagoas,349.57,Cartão à vista
1190,3710,2024-10-24,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,344.01,Cartão parcelado
1191,3713,2025-10-27,Móveis,Consumidor Final (B2C),Campo Grande,294.54,Cartão à vista
1192,3715,2024-06-11,Papelaria e Escritório,Consumidor Final (B2C),Ponta Porã,387.27,Boleto (B2B)
1193,3719,2025-01-13,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,310.9,Cartão à vista
1194,3724,2025-08-06,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,399.56,Cartão parcelado
1195,3727,2025-11-04,Eletrônicos,Conta Corporativa (B2B),Campo Grande,11221.35,Cartão parcelado
1196,3728,2024-07-06,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,364.78,Boleto (B2B)
1197,3729,2024-07-30,Ferramentas,Consumidor Final (B2C),Dourados,626.25,PIX
1198,3734,2024-02-26,Móveis,Consumidor Final (B2C),Campo Grande,365.6,Cartão à vista
1199,3735,2024-10-02,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,336.48,PIX
1200,3740,2024-09-20,Papelaria e Escritório,Conta Corporativa (B2B),Dourados,9214.83,PIX
1201,3741,2025-07-15,Ferramentas,Conta Corporativa (B2B),Ponta Porã,9759.48,Cartão à vista
1202,3742,2024-12-17,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,296.42,PIX
1203,3743,2025-01-13,Eletrônicos,Consumidor Final (B2C),Campo Grande,552.85,PIX
1204,3744,2024-08-07,Casa e Decoração,Consumidor Final (B2C),Ponta Porã,439.87,PIX
1205,3748,2024-10-19,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,273.66,Contrato Recorrente (B2B)
1206,3751,2024-03-21,Ferramentas,Consumidor Final (B2C),Campo Grande,418.37,Cartão parcelado
1207,3753,2025-11-06,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,364.32,PIX
1208,3754,2024-12-11,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,275.73,Cartão à vista
1209,3755,2025-02-24,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,342.26,PIX
1210,3758,2024-07-26,Móveis,Consumidor Final (B2C),Campo Grande,504.72,PIX
1211,3759,2024-05-28,Casa e Decoração,Consumidor Final (B2C),Campo Grande,385.22,Cartão parcelado
1212,3763,2024-05-06,Casa e Decoração,Consumidor Final (B2C),Campo Grande,425.67,PIX
1213,3767,2025-07-02,Casa e Decoração,Consumidor Final (B2C),Ponta Porã,278.79,Cartão parcelado
1214,3772,2024-03-22,Casa e Decoração,Consumidor Final (B2C),Dourados,229.91,PIX
1215,3777,2024-04-03,Casa e Decoração,Consumidor Final (B2C),Campo Grande,227.21,Cartão parcelado
1216,3780,2024-07-25,Brinquedos,Consumidor Final (B2C),Campo Grande,371.94,Cartão parcelado
1217,3781,2025-04-13,Brinquedos,Consumidor Final (B2C),Corumbá,290.5,Cartão à vista
1218,3785,2024-12-01,Beleza e Higiene,Conta Corporativa (B2B),Campo Grande,9061.51,Cartão parcelado
1219,3786,2024-10-22,Casa e Decoração,Conta Corporativa (B2B),Ponta Porã,13793.36,Cartão parcelado
1220,3788,2024-04-17,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,495.57,PIX
1221,3791,2025-05-28,Alimentos e Bebidas,Consumidor Final (B2C),Corumbá,299.66,Cartão parcelado
1222,3794,2025-02-03,Brinquedos,Consumidor Final (B2C),Campo Grande,410.46,Cartão à vista
1223,3795,2025-09-21,Ferramentas,Consumidor Final (B2C),Ponta Porã,224.99,Cartão à vista
1224,3797,2025-11-25,Moda e Vestuário,Conta Corporativa (B2B),Ponta Porã,9057.02,PIX
1225,3800,2025-08-20,Moda e Vestuário,Consumidor Final (B2C),Três Lagoas,326.26,PIX
1226,3801,2025-08-25,Casa e Decoração,Consumidor Final (B2C),Corumbá,325.77,Cartão à vista
1227,3806,2024-09-27,Casa e Decoração,Consumidor Final (B2C),Campo Grande,331.82,Cartão parcelado
1228,3809,2025-11-11,Beleza e Higiene,Consumidor Final (B2C),Dourados,268.4,Cartão parcelado
1229,3813,2024-08-21,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,332.36,Cartão à vista
1230,3817,2025-07-30,Ferramentas,Consumidor Final (B2C),Ponta Porã,342.56,Cartão parcelado
1231,3824,2024-11-03,Moda e Vestuário,Conta Corporativa (B2B),Três Lagoas,10298.82,Cartão à vista
1232,3830,2024-02-23,Beleza e Higiene,Consumidor Final (B2C),Corumbá,411.6,Cartão à vista
1233,3832,2024-04-10,Móveis,Consumidor Final (B2C),Campo Grande,392.57,Cartão parcelado
1234,3837,2025-07-10,Móveis,Consumidor Final (B2C),Ponta Porã,450.44,Cartão parcelado
1235,3838,2024-06-21,Móveis,Conta Corporativa (B2B),Campo Grande,8427.76,PIX
1236,3840,2024-09-21,Eletrônicos,Conta Corporativa (B2B),Campo Grande,6744.65,PIX
1237,3844,2024-10-06,Brinquedos,Consumidor Final (B2C),Corumbá,235.49,Cartão parcelado
1238,3845,2025-07-30,Móveis,Consumidor Final (B2C),Campo Grande,414.44,Cartão parcelado
1239,3846,2025-07-06,Móveis,Consumidor Final (B2C),Três Lagoas,389.55,Cartão parcelado
1240,3849,2024-10-19,Eletrônicos,Consumidor Final (B2C),Campo Grande,262.83,Boleto (B2B)
1241,3858,2024-12-03,Ferramentas,Consumidor Final (B2C),Dourados,325.17,Contrato Recorrente (B2B)
1242,3861,2025-01-15,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,288.95,PIX
1243,3866,2025-06-12,Utilidades Domésticas,Consumidor Final (B2C),Dourados,366.3,Cartão parcelado
1244,3871,2025-09-26,Móveis,Consumidor Final (B2C),Ponta Porã,330.32,Boleto (B2B)
1245,3872,2025-11-13,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,520.84,Cartão à vista
1246,3873,2025-05-18,Brinquedos,Consumidor Final (B2C),Campo Grande,380.47,PIX
1247,3878,2025-06-14,Ferramentas,Consumidor Final (B2C),Campo Grande,105.5,Cartão parcelado
1248,3879,2024-09-20,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,357.08,Cartão à vista
1249,3881,2025-10-24,Utilidades Domésticas,Consumidor Final (B2C),Ponta Porã,418.5,Cartão à vista
1250,3886,2025-04-04,Beleza e Higiene,Consumidor Final (B2C),Três Lagoas,286.66,Cartão parcelado
1251,3887,2025-06-11,Ferramentas,Consumidor Final (B2C),Dourados,242.0,Cartão à vista
1252,3892,2025-02-17,Móveis,Consumidor Final (B2C),Campo Grande,403.03,Cartão à vista
1253,3894,2025-09-28,Utilidades Domésticas,Consumidor Final (B2C),Ponta Porã,387.07,Cartão parcelado
1254,3896,2025-05-28,Brinquedos,Consumidor Final (B2C),Dourados,341.09,PIX
1255,3898,2024-02-14,Utilidades Domésticas,Consumidor Final (B2C),Dourados,273.6,Cartão à vista
1256,3900,2024-10-12,Moda e Vestuário,Conta Corporativa (B2B),Campo Grande,7789.86,PIX
1257,3903,2024-09-02,Casa e Decoração,Consumidor Final (B2C),Campo Grande,349.37,PIX
1258,3906,2024-07-23,Papelaria e Escritório,Consumidor Final (B2C),Dourados,483.82,Cartão parcelado
1259,3907,2024-04-01,Casa e Decoração,Consumidor Final (B2C),Campo Grande,243.63,Cartão à vista
1260,3912,2024-07-27,Alimentos e Bebidas,Consumidor Final (B2C),Três Lagoas,371.5,Cartão à vista
1261,3914,2024-01-12,Ferramentas,Consumidor Final (B2C),Campo Grande,432.71,Cartão parcelado
1262,3915,2024-08-17,Móveis,Consumidor Final (B2C),Campo Grande,261.17,PIX
1263,3917,2025-04-27,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,146.66,Cartão à vista
1264,3919,2024-03-13,Ferramentas,Consumidor Final (B2C),Campo Grande,249.35,PIX
1265,3921,2025-01-20,Eletrônicos,Consumidor Final (B2C),Três Lagoas,380.81,Cartão parcelado
1266,3926,2024-11-29,Beleza e Higiene,Consumidor Final (B2C),Dourados,280.25,Boleto (B2B)
1267,3928,2025-06-30,Utilidades Domésticas,Consumidor Final (B2C),Três Lagoas,339.31,Cartão parcelado
1268,3929,2024-09-23,Papelaria e Escritório,Conta Corporativa (B2B),Dourados,6179.12,PIX
1269,3933,2025-09-21,Ferramentas,Consumidor Final (B2C),Campo Grande,357.9,PIX
1270,3937,2025-04-11,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,402.8,Cartão à vista
1271,3940,2025-03-31,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,364.91,Cartão à vista
1272,3942,2025-11-17,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,203.9,Cartão à vista
1273,3944,2025-01-16,Casa e Decoração,Consumidor Final (B2C),Campo Grande,534.83,PIX
1274,3951,2024-03-06,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,424.78,Cartão parcelado
1275,3959,2024-03-30,Eletrônicos,Conta Corporativa (B2B),Três Lagoas,9220.65,Cartão à vista
1276,3961,2025-01-18,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,344.31,Cartão parcelado
1277,3962,2025-08-25,Ferramentas,Consumidor Final (B2C),Campo Grande,334.33,Cartão à vista
1278,3966,2024-06-24,Casa e Decoração,Consumidor Final (B2C),Campo Grande,431.16,Cartão à vista
1279,3968,2025-06-06,Papelaria e Escritório,Consumidor Final (B2C),Dourados,242.78,Cartão à vista
1280,3970,2024-04-21,Eletrônicos,Consumidor Final (B2C),Ponta Porã,366.34,Cartão à vista
1281,3973,2024-06-25,Brinquedos,Consumidor Final (B2C),Dourados,419.1,Cartão à vista
1282,3974,2024-11-01,Eletrônicos,Consumidor Final (B2C),Campo Grande,552.9,Cartão parcelado
1283,3975,2025-02-19,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,200.96,Cartão parcelado
1284,3981,2025-03-26,Ferramentas,Consumidor Final (B2C),Dourados,459.03,Cartão à vista
1285,3984,2024-10-18,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,329.48,Cartão à vista
1286,3986,2025-11-20,Beleza e Higiene,Consumidor Final (B2C),Ponta Porã,385.47,Boleto (B2B)
1287,3987,2024-07-12,Papelaria e Escritório,Consumidor Final (B2C),Ponta Porã,312.47,Cartão à vista
1288,3991,2025-10-23,Ferramentas,Consumidor Final (B2C),Dourados,416.51,Cartão à vista
1289,3994,2025-02-10,Eletrônicos,Conta Corporativa (B2B),Dourados,12657.95,Cartão à vista
1290,3998,2025-07-13,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,232.44,Cartão parcelado
1291,3999,2025-04-01,Utilidades Domésticas,Consumidor Final (B2C),Ponta Porã,453.34,Cartão à vista
1292,4001,2025-06-12,Casa e Decoração,Conta Corporativa (B2B),Três Lagoas,8714.03,Contrato Recorrente (B2B)
1293,4002,2025-12-31,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,241.45,Cartão à vista
1294,4003,2024-07-30,Ferramentas,Consumidor Final (B2C),Dourados,433.43,Cartão à vista
1295,4008,2025-07-09,Móveis,Consumidor Final (B2C),Campo Grande,246.92,PIX
1296,4016,2024-01-29,Ferramentas,Consumidor Final (B2C),Dourados,303.63,Cartão à vista
1297,4022,2025-03-06,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,300.12,Cartão parcelado
1298,4026,2025-03-03,Ferramentas,Consumidor Final (B2C),Ponta Porã,136.14,Cartão parcelado
1299,4027,2025-01-13,Papelaria e Escritório,Consumidor Final (B2C),Campo Grande,328.8,Cartão à vista
1300,4028,2025-10-08,Móveis,Consumidor Final (B2C),Ponta Porã,471.45,PIX
1301,4029,2025-02-06,Utilidades Domésticas,Consumidor Final (B2C),Dourados,332.01,Cartão parcelado
1302,4030,2025-07-17,Alimentos e Bebidas,Conta Corporativa (B2B),Campo Grande,5859.2,Cartão parcelado
1303,4034,2024-10-10,Ferramentas,Consumidor Final (B2C),Campo Grande,80.51,Cartão parcelado
1304,4042,2025-04-24,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,333.95,Cartão à vista
1305,4044,2025-09-27,Beleza e Higiene,Conta Corporativa (B2B),Campo Grande,8464.71,PIX
1306,4051,2025-11-21,Papelaria e Escritório,Consumidor Final (B2C),Ponta Porã,208.91,Cartão parcelado
1307,4054,2024-01-26,Moda e Vestuário,Consumidor Final (B2C),Três Lagoas,237.0,Boleto (B2B)
1308,4055,2025-06-27,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,417.96,Cartão parcelado
1309,4063,2024-03-11,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,329.29,PIX
1310,4065,2025-04-17,Brinquedos,Consumidor Final (B2C),Dourados,311.03,Cartão à vista
1311,4074,2024-03-25,Alimentos e Bebidas,Consumidor Final (B2C),Dourados,504.99,Cartão à vista
1312,4076,2024-05-11,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,422.78,Contrato Recorrente (B2B)
1313,4085,2024-06-06,Casa e Decoração,Consumidor Final (B2C),Dourados,420.33,Cartão à vista
1314,4087,2024-08-17,Moda e Vestuário,Conta Corporativa (B2B),Campo Grande,10883.93,PIX
1315,4088,2025-06-11,Beleza e Higiene,Consumidor Final (B2C),Ponta Porã,264.34,Cartão à vista
1316,4091,2024-05-19,Moda e Vestuário,Consumidor Final (B2C),Ponta Porã,258.97,Cartão à vista
1317,4095,2025-07-31,Beleza e Higiene,Consumidor Final (B2C),Ponta Porã,404.45,PIX
1318,4099,2025-03-16,Alimentos e Bebidas,Consumidor Final (B2C),Campo Grande,382.17,PIX
1319,4101,2024-01-28,Brinquedos,Conta Corporativa (B2B),Ponta Porã,9614.83,PIX
1320,4102,2024-12-27,Alimentos e Bebidas,Consumidor Final (B2C),Ponta Porã,318.59,Boleto (B2B)
1321,4103,2024-06-16,Utilidades Domésticas,Consumidor Final (B2C),Campo Grande,261.82,Cartão parcelado
1322,4106,2024-08-30,Moda e Vestuário,Consumidor Final (B2C),Corumbá,341.13,Cartão parcelado
1323,4108,2025-02-20,Brinquedos,Conta Corporativa (B2B),Campo Grande,6467.83,PIX
1324,4109,2024-04-30,Ferramentas,Consumidor Final (B2C),Ponta Porã,332.48,Cartão parcelado
1325,4110,2025-10-05,Beleza e Higiene,Consumidor Final (B2C),Dourados,378.79,Contrato Recorrente (B2B)
1326,4112,2025-06-13,Papelaria e Escritório,Consumidor Final (B2C),Três Lagoas,415.37,Cartão parcelado
1327,4119,2025-04-20,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,257.42,Cartão à vista
1328,4120,2025-05-23,Moda e Vestuário,Consumidor Final (B2C),Corumbá,374.84,Cartão parcelado
1329,4122,2025-03-31,Móveis,Consumidor Final (B2C),Ponta Porã,407.98,Cartão parcelado
1330,4123,2025-02-21,Alimentos e Bebidas,Consumidor Final (B2C),Corumbá,237.24,Cartão parcelado
1331,4124,2025-02-09,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,392.4,Cartão parcelado
1332,4125,2024-02-18,Beleza e Higiene,Consumidor Final (B2C),Campo Grande,340.0,Boleto (B2B)
1333,4132,2024-07-27,Moda e Vestuário,Consumidor Final (B2C),Ponta Porã,345.78,Cartão à vista
1334,4136,2025-04-07,Casa e Decoração,Consumidor Final (B2C),Campo Grande,145.9,Cartão parcelado
1335,4141,2024-02-08,Moda e Vestuário,Consumidor Final (B2C),Campo Grande,288.48,Boleto (B2B)
1336,4148,2025-10-21,Beleza e Higiene,Consumidor Final (B2C),Dourados,385.71,Boleto (B2B)
